train_loss	train_mrr	valid_loss	valid_mrr
0.15199857323085353	0.9722263519990377	3.9289133394918134	0.5754608982993711
0.14957185325453845	0.9725907088657997	3.946854552915019	0.5754211054694268
0.1484036223487703	0.9728440529141347	3.972734566657774	0.5764222952627367
0.14753691784107928	0.9731962153587483	4.028384339424871	0.5781245145105547
0.1475189465828226	0.9728635265396516	4.107350534008395	0.5776943968188378
0.14389315665156704	0.9737855156040724	3.9980134348715506	0.5793313432124353
0.14355869928385293	0.9739457762885138	3.9188049377933627	0.5774472250092414
0.14277041874118357	0.9740846855236387	4.025068436899493	0.5770374574968892
0.14344317414685112	0.9740832984114492	4.0560626599096485	0.5797572943472094
0.14125408488889424	0.9743319288090398	4.038814137058873	0.5777969917943401
0.141067772520987	0.9742000368276343	4.109249268808672	0.5772695012630955
0.14110860250737636	0.9743047064687065	3.8534835154010403	0.5761867030974357
0.13858090675465443	0.9746767965108989	3.9289524862843175	0.5779837494896304
0.13700095732007836	0.9748600002107674	4.089470563396331	0.579067115822146
0.13654976961111	0.9750858485365713	3.8587076894698606	0.5780282914638519
0.13557846909406243	0.9751014089007174	3.929544456543461	0.579214826706917
0.13635002478984926	0.9749617983953025	4.0011467933654785	0.5772126057455617
0.13459401599910228	0.97537675982747	4.065856495211201	0.5778299589310923
0.1351930154851695	0.9750797125880278	3.8978770317569857	0.5775871488355822
0.13331171121011234	0.9754561124789204	4.046721173870948	0.5777445397069377
0.13069275060401506	0.97610604130356	4.030748897983182	0.5764180585261314
0.13047096086058982	0.9761891208547454	4.039133633336713	0.5788423294021238
0.13274559585353293	0.9757501111128255	4.064297199249268	0.5782867948855123
0.13186575233714318	0.9757823627754296	3.905401845132151	0.5791617689594146
0.1294133077398137	0.9763641599392314	4.024124353162704	0.5795298795546254
0.12988379116220403	0.9760394048646398	4.005602005989321	0.579716379604032
0.12927636323805405	0.9763341461701988	4.034152938473609	0.5794049078418363
0.12748652895014156	0.976525128997682	4.128703178897981	0.5820156960718094
0.12786059637919928	0.9766135575385068	4.057468737325361	0.5796378774027671
0.1270348773211296	0.976556434977654	4.014125654774327	0.580474091152991
0.12571898713236193	0.9770776898057323	4.106400582098192	0.5791848388410383
0.12434056766150828	0.9772270055456534	4.092648013945548	0.5765533254992578
0.12376943694035657	0.9772771025281156	4.044010769936346	0.5791572466973336
0.12415104306665435	0.9771039204002536	3.9982334183108423	0.579300784295605
0.12303787492063015	0.9774484127149458	4.066570774201424	0.5775989976621443
0.12248213818813614	0.9774983003596798	4.144870581165437	0.5808152892897206
0.12070012373547981	0.9778585185329786	4.0250831188694125	0.5810636656899606
0.12155479486872142	0.9777147595664865	4.204128273071781	0.5810982584953308
0.12092476981922679	0.9777681945200517	4.074213612464167	0.5795298189886154
0.12010859528788863	0.9780640390110193	4.038056396668957	0.5802880150656546
0.11900115165047806	0.978295477297941	4.053921422650737	0.5802111029624939
0.11863037452684434	0.9780813357905525	4.161355649271319	0.5794837695937003
0.11859639471802631	0.9783141837217733	4.030997383979059	0.5807613605453122
0.11871505969895997	0.9781745049540557	4.14116939421623	0.5802428856972726
0.11646247981202891	0.9784762033537113	4.135899328416394	0.5794246235201436
0.1160009819147085	0.9788787771203664	4.141691338631414	0.5805426672581704
0.11687826080806206	0.9785069806615734	4.059556653422694	0.577848244097925
0.11592176113298486	0.9785715939834353	4.079476087324081	0.5811259121664109
lost_patience
